community_code,week_start,rpt_comm_pace_status,black_homesites,red_homesites,yellow_homesites,green_homesites,dirt_homesites
00522,2025-05-12,On Pace,11,0,0,14,14
00522,2025-05-19,On Pace,4,8,1,12,27
00522,2025-05-26,On Pace,8,4,1,13,25
00522,2025-06-02,Very Behind Pace,0,11,2,9,14
00522,2025-06-09,Ahead of Pace,1,1,2,5,21
00522,2025-06-16,Behind Pace,4,0,3,16,10
00522,2025-06-23,Ahead of Pace,0,5,3,10,35
00522,2025-06-30,On Pace,11,5,0,10,12
00522,2025-07-07,On Pace,11,0,0,11,9
00522,2025-07-14,Ahead of Pace,3,1,3,5,19
00522,2025-07-21,Ahead of Pace,4,11,3,10,11
00522,2025-07-28,Very Ahead of Pace,7,4,2,5,7
00522,2025-08-04,On Pace,0,7,1,10,22
00523,2024-08-05,Very Behind Pace,6,3,0,1,17
00523,2024-08-12,Behind Pace,4,6,0,14,11
00523,2024-08-19,Behind Pace,6,2,0,2,11
00523,2024-08-26,Ahead of Pace,0,6,5,3,29
00523,2024-09-02,Ahead of Pace,1,2,0,7,20
00523,2024-09-09,On Pace,5,1,2,8,23
00523,2024-09-16,Ahead of Pace,1,0,0,11,18
00523,2024-09-23,On Pace,2,8,3,3,20
00523,2024-09-30,Very Behind Pace,3,1,1,0,21
00523,2024-10-07,Ahead of Pace,0,5,1,15,10
00523,2024-10-14,On Pace,8,1,0,17,0
00523,2024-10-21,Behind Pace,6,3,0,14,25
00523,2024-10-28,Behind Pace,4,0,3,12,27
00523,2024-11-04,On Pace,3,4,3,5,8
00523,2024-11-11,Ahead of Pace,8,6,3,12,11
00523,2024-11-18,Ahead of Pace,3,2,6,10,22
00523,2024-11-25,On Pace,3,4,0,9,14
00523,2024-12-02,Ahead of Pace,3,5,1,8,14
00523,2024-12-09,Very Behind Pace,6,6,0,16,27
00523,2024-12-16,Behind Pace,11,4,3,11,12
00523,2024-12-23,On Pace,10,0,4,15,15
00523,2024-12-30,Ahead of Pace,5,7,3,7,26
00523,2025-01-06,On Pace,0,4,2,17,10
00523,2025-01-13,Behind Pace,0,6,0,7,9
00523,2025-01-20,Very Ahead of Pace,8,2,2,17,8
00523,2025-01-27,On Pace,4,5,3,18,22
00523,2025-02-03,On Pace,10,5,1,11,6
00523,2025-02-10,Ahead of Pace,9,4,2,5,8
00523,2025-02-17,On Pace,4,5,2,23,9
00523,2025-02-24,Behind Pace,6,0,0,8,8
00523,2025-03-03,On Pace,8,1,3,14,8
00523,2025-03-10,Ahead of Pace,6,3,3,13,11
00523,2025-03-17,Behind Pace,6,2,0,12,24
00523,2025-03-24,Very Ahead of Pace,6,6,0,9,16
00523,2025-03-31,Behind Pace,6,3,0,3,13
00523,2025-04-07,Behind Pace,3,4,4,14,24
00523,2025-04-14,Very Behind Pace,7,7,0,13,18
00523,2025-04-21,Ahead of Pace,4,0,2,19,21
00523,2025-04-28,On Pace,2,2,2,6,9
00523,2025-05-05,Ahead of Pace,11,5,2,5,15
00523,2025-05-12,On Pace,3,6,1,17,14
00523,2025-05-19,On Pace,5,0,2,6,31
00523,2025-05-26,Behind Pace,7,4,3,10,10
00523,2025-06-02,Very Behind Pace,0,4,2,16,3
00523,2025-06-09,Behind Pace,10,3,3,18,23
00523,2025-06-16,On Pace,6,5,0,5,14
00523,2025-06-23,On Pace,13,4,0,16,1
00523,2025-06-30,Ahead of Pace,0,6,2,16,18
00523,2025-07-07,Behind Pace,5,0,1,9,13
00523,2025-07-14,Very Behind Pace,8,0,1,9,9
00523,2025-07-21,Behind Pace,0,7,4,12,30
00523,2025-07-28,On Pace,5,6,0,9,12
00523,2025-08-04,On Pace,5,0,2,15,7
00524,2024-08-05,Ahead of Pace,6,5,0,20,34
00524,2024-08-12,Behind Pace,7,6,0,6,1
00524,2024-08-19,Behind Pace,2,0,2,10,11
00524,2024-08-26,On Pace,2,1,0,10,8
00524,2024-09-02,Behind Pace,3,4,3,7,17
00524,2024-09-09,On Pace,1,0,2,8,9
00524,2024-09-16,Behind Pace,2,4,5,8,15
00524,2024-09-23,Ahead of Pace,2,8,0,11,14
00524,2024-09-30,On Pace,5,1,0,22,11
00524,2024-10-07,On Pace,0,6,4,11,8
00524,2024-10-14,Very Ahead of Pace,9,5,0,6,6
00524,2024-10-21,Behind Pace,4,0,2,19,15
00524,2024-10-28,On Pace,0,6,2,11,8
00524,2024-11-04,Very Behind Pace,4,4,0,3,6
00524,2024-11-11,Ahead of Pace,8,0,1,16,23
00524,2024-11-18,Very Behind Pace,5,0,2,5,21
00524,2024-11-25,Very Ahead of Pace,4,0,5,0,11
00524,2024-12-02,Ahead of Pace,4,5,0,11,1
00524,2024-12-09,Very Behind Pace,1,0,3,14,18
00524,2024-12-16,Ahead of Pace,4,4,0,11,21
00524,2024-12-23,On Pace,6,0,5,9,5
00524,2024-12-30,On Pace,0,8,4,7,9
00524,2025-01-06,On Pace,0,4,2,19,20
00524,2025-01-13,Ahead of Pace,6,0,2,0,12
00524,2025-01-20,Ahead of Pace,3,2,1,2,8
00524,2025-01-27,Ahead of Pace,10,1,0,10,10
00524,2025-02-03,Ahead of Pace,11,6,0,8,9
00524,2025-02-10,On Pace,8,5,0,11,13
00524,2025-02-17,On Pace,9,1,1,7,21
00524,2025-02-24,Ahead of Pace,1,4,2,10,14
00524,2025-03-03,On Pace,8,3,0,11,13
00524,2025-03-10,Very Behind Pace,5,4,0,11,19
00524,2025-03-17,Behind Pace,3,5,6,17,0
00524,2025-03-24,Very Ahead of Pace,0,4,6,11,11
00524,2025-03-31,On Pace,6,4,1,5,9
00524,2025-04-07,Behind Pace,5,7,0,9,2
00524,2025-04-14,Behind Pace,11,5,0,10,23
00524,2025-04-21,Behind Pace,10,0,2,6,5
00524,2025-04-28,Behind Pace,0,2,4,12,21
00524,2025-05-05,Behind Pace,9,0,0,5,28
00524,2025-05-12,Very Behind Pace,5,5,1,10,16
00524,2025-05-19,Behind Pace,3,5,4,5,25
00524,2025-05-26,Behind Pace,10,2,0,15,26
00524,2025-06-02,Ahead of Pace,3,2,0,7,11
00524,2025-06-09,Ahead of Pace,4,0,2,13,9
00524,2025-06-16,Behind Pace,2,2,3,1,12
00524,2025-06-23,Ahead of Pace,9,0,0,14,19
00524,2025-06-30,Very Ahead of Pace,12,6,1,20,22
00524,2025-07-07,Very Ahead of Pace,2,1,0,6,20
00524,2025-07-14,Ahead of Pace,4,0,1,12,9
00524,2025-07-21,On Pace,9,5,1,9,20
00524,2025-07-28,Very Ahead of Pace,9,0,4,6,18
00524,2025-08-04,Very Ahead of Pace,5,3,3,15,10
00525,2024-08-05,Behind Pace,0,4,5,1,10
00525,2024-08-12,Very Behind Pace,8,3,1,4,7
00525,2024-08-19,Behind Pace,3,1,1,18,8
00525,2024-08-26,Behind Pace,6,7,4,8,10
00525,2024-09-02,On Pace,4,0,4,19,15
00525,2024-09-09,Behind Pace,0,0,2,5,5
00525,2024-09-16,Behind Pace,0,4,0,13,8
00525,2024-09-23,Behind Pace,5,3,0,13,10
00525,2024-09-30,On Pace,0,5,4,3,9
00525,2024-10-07,Ahead of Pace,2,2,5,4,14
00525,2024-10-14,Ahead of Pace,0,1,3,9,16
00525,2024-10-21,Behind Pace,0,4,2,12,10
00525,2024-10-28,On Pace,10,10,0,14,0
00525,2024-11-04,Behind Pace,9,5,0,15,8
00525,2024-11-11,Behind Pace,15,3,1,18,19
00525,2024-11-18,On Pace,7,1,1,7,7
00525,2024-11-25,Ahead of Pace,2,4,2,3,8
00525,2024-12-02,Ahead of Pace,7,0,5,6,12
00525,2024-12-09,Very Ahead of Pace,2,5,1,6,14
00525,2024-12-16,On Pace,9,2,0,7,20
00525,2024-12-23,Ahead of Pace,8,4,1,9,5
00525,2024-12-30,On Pace,1,1,2,8,11
00525,2025-01-06,Ahead of Pace,10,1,2,10,9
00525,2025-01-13,Ahead of Pace,0,0,1,3,19
00525,2025-01-20,Ahead of Pace,7,3,1,4,15
00525,2025-01-27,Ahead of Pace,0,0,3,7,14
00525,2025-02-03,Ahead of Pace,0,5,1,6,11
00525,2025-02-10,Very Behind Pace,1,1,1,5,17
00525,2025-02-17,Ahead of Pace,7,3,3,2,5
00525,2025-02-24,Very Behind Pace,8,6,2,2,15
00525,2025-03-03,On Pace,4,7,0,7,33
00525,2025-03-10,Ahead of Pace,4,1,3,9,1
00525,2025-03-17,Ahead of Pace,2,5,1,9,6
00525,2025-03-24,Ahead of Pace,2,0,3,10,14
00525,2025-03-31,On Pace,5,7,6,14,4
00525,2025-04-07,Very Behind Pace,5,7,6,5,23
00525,2025-04-14,Ahead of Pace,3,1,6,18,24
00525,2025-04-21,Very Behind Pace,6,2,1,14,12
00525,2025-04-28,Behind Pace,3,8,0,8,17
00525,2025-05-05,Ahead of Pace,7,0,2,12,17
00525,2025-05-12,Ahead of Pace,10,9,1,21,8
00525,2025-05-19,Behind Pace,11,7,5,11,10
00525,2025-05-26,Very Behind Pace,4,2,3,9,12
00525,2025-06-02,Very Behind Pace,9,0,0,21,5
00525,2025-06-09,Behind Pace,8,8,0,12,18
00525,2025-06-16,Very Ahead of Pace,6,0,1,12,17
00525,2025-06-23,Ahead of Pace,0,4,1,10,7
00525,2025-06-30,Behind Pace,12,0,3,20,17
00525,2025-07-07,Very Ahead of Pace,0,4,4,7,14
00525,2025-07-14,On Pace,0,0,3,9,20
00525,2025-07-21,Ahead of Pace,14,4,1,6,17
00525,2025-07-28,Ahead of Pace,0,0,2,9,9
00525,2025-08-04,Behind Pace,10,4,0,0,17
00526,2024-08-05,On Pace,3,0,0,13,9
00526,2024-08-12,On Pace,5,3,1,15,13
00526,2024-08-19,Behind Pace,7,6,3,4,16
00526,2024-08-26,Behind Pace,3,0,4,9,19
00526,2024-09-02,Behind Pace,0,0,1,7,16
00526,2024-09-09,Ahead of Pace,3,4,2,0,21
00526,2024-09-16,On Pace,0,4,3,11,12
00526,2024-09-23,Ahead of Pace,7,1,4,0,14
00526,2024-09-30,Behind Pace,10,6,5,8,12
00526,2024-10-07,Very Behind Pace,4,4,1,11,24
00526,2024-10-14,Very Behind Pace,2,6,0,8,8
00526,2024-10-21,Behind Pace,3,5,2,2,17
00526,2024-10-28,Behind Pace,4,0,3,11,3
00526,2024-11-04,Ahead of Pace,14,1,1,10,11
00526,2024-11-11,Behind Pace,3,5,0,5,19
00526,2024-11-18,Ahead of Pace,2,0,3,8,18
00526,2024-11-25,On Pace,11,1,2,15,17
00526,2024-12-02,Ahead of Pace,6,6,1,9,19
00526,2024-12-09,Behind Pace,0,0,2,10,30
00526,2024-12-16,Ahead of Pace,13,3,0,5,10
00526,2024-12-23,Very Ahead of Pace,5,0,3,17,17
00526,2024-12-30,On Pace,5,0,5,15,17
00526,2025-01-06,Very Ahead of Pace,0,0,0,12,10
00526,2025-01-13,Behind Pace,1,4,4,9,6
00526,2025-01-20,Behind Pace,10,3,0,15,16
00526,2025-01-27,Very Behind Pace,11,0,1,9,16
00526,2025-02-03,Ahead of Pace,16,5,1,6,21
00526,2025-02-10,Very Ahead of Pace,9,8,0,20,23
00526,2025-02-17,Ahead of Pace,10,6,2,9,8
00526,2025-02-24,Behind Pace,5,6,3,15,9
00526,2025-03-03,Behind Pace,10,0,2,0,29
00526,2025-03-10,On Pace,3,5,0,14,26
00526,2025-03-17,On Pace,1,0,4,8,19
00526,2025-03-24,Ahead of Pace,9,0,3,13,7
00526,2025-03-31,Very Behind Pace,3,3,4,9,27
00526,2025-04-07,Ahead of Pace,7,5,5,14,18
00526,2025-04-14,On Pace,3,3,2,3,23
00526,2025-04-21,Ahead of Pace,2,7,1,5,6
00526,2025-04-28,Behind Pace,0,1,6,21,29
00526,2025-05-05,Behind Pace,0,6,0,4,9
00526,2025-05-12,Behind Pace,3,1,3,5,20
00526,2025-05-19,On Pace,4,3,5,3,15
00526,2025-05-26,Very Ahead of Pace,5,0,1,7,16
00526,2025-06-02,On Pace,5,0,0,7,16
00526,2025-06-09,Very Behind Pace,2,2,3,7,10
00526,2025-06-16,Very Behind Pace,6,0,4,8,13
00526,2025-06-23,Behind Pace,8,5,0,7,15
00526,2025-06-30,Behind Pace,0,1,3,1,11
00526,2025-07-07,Behind Pace,4,2,0,0,18
00526,2025-07-14,On Pace,2,0,7,14,20
00526,2025-07-21,Very Behind Pace,13,3,5,14,13
00526,2025-07-28,Very Ahead of Pace,5,1,1,8,6
00526,2025-08-04,Very Behind Pace,3,0,2,0,21
00527,2024-08-05,On Pace,2,1,0,12,14
00527,2024-08-12,Behind Pace,4,0,0,22,28
00527,2024-08-19,Ahead of Pace,0,4,7,10,11
00527,2024-08-26,Ahead of Pace,1,0,5,5,15
00527,2024-09-02,Very Ahead of Pace,2,0,2,7,15
00527,2024-09-09,On Pace,9,0,0,5,17
00527,2024-09-16,Ahead of Pace,6,1,0,8,15
00527,2024-09-23,Behind Pace,11,3,0,6,13
00527,2024-09-30,Behind Pace,0,1,0,14,8
00527,2024-10-07,Ahead of Pace,7,3,1,6,16
00527,2024-10-14,Ahead of Pace,5,3,1,5,23
00527,2024-10-21,On Pace,0,0,3,6,7
00527,2024-10-28,Behind Pace,3,8,2,6,13
00527,2024-11-04,Very Ahead of Pace,4,4,2,11,15
00527,2024-11-11,On Pace,9,0,3,3,14
00527,2024-11-18,On Pace,4,5,3,13,11
00527,2024-11-25,On Pace,3,1,2,9,11
00527,2024-12-02,On Pace,4,3,2,8,19
00527,2024-12-09,Behind Pace,9,4,2,7,20
00527,2024-12-16,On Pace,7,3,2,14,11
00527,2024-12-23,Behind Pace,4,0,3,15,17
00527,2024-12-30,On Pace,7,4,0,8,25
00527,2025-01-06,Behind Pace,11,3,8,13,21
00527,2025-01-13,Ahead of Pace,5,0,3,9,18
00527,2025-01-20,On Pace,5,4,3,10,17
00527,2025-01-27,Ahead of Pace,7,2,3,14,20
00527,2025-02-03,On Pace,0,1,2,4,11
00527,2025-02-10,On Pace,1,5,2,11,20
00527,2025-02-17,Ahead of Pace,9,1,0,11,16
00527,2025-02-24,On Pace,9,2,4,2,21
00527,2025-03-03,Behind Pace,5,2,1,16,9
00527,2025-03-10,On Pace,2,2,0,19,9
00527,2025-03-17,Very Ahead of Pace,4,1,5,8,22
00527,2025-03-24,Behind Pace,0,2,1,6,24
00527,2025-03-31,On Pace,4,3,2,5,4
00527,2025-04-07,Ahead of Pace,10,1,2,19,6
00527,2025-04-14,On Pace,8,6,2,8,26
00527,2025-04-21,On Pace,1,3,4,14,6
00527,2025-04-28,Behind Pace,7,9,3,1,8
00527,2025-05-05,On Pace,6,7,2,10,17
00527,2025-05-12,Very Behind Pace,9,1,1,5,16
00527,2025-05-19,Behind Pace,13,4,2,13,8
00527,2025-05-26,On Pace,3,3,3,8,11
00527,2025-06-02,Very Ahead of Pace,4,3,0,7,24
00527,2025-06-09,Very Ahead of Pace,1,6,2,9,14
00527,2025-06-16,Behind Pace,12,5,3,6,5
00527,2025-06-23,On Pace,3,8,4,12,10
00527,2025-06-30,On Pace,5,0,3,15,21
00527,2025-07-07,Very Behind Pace,0,8,3,13,26
00527,2025-07-14,Behind Pace,6,0,2,8,25
00527,2025-07-21,On Pace,5,7,1,18,5
00527,2025-07-28,Very Ahead of Pace,6,2,0,13,30
00527,2025-08-04,Very Behind Pace,6,1,1,9,12
00528,2024-08-05,On Pace,5,0,2,7,21
00528,2024-08-12,Ahead of Pace,7,4,1,13,5
00528,2024-08-19,Very Behind Pace,8,7,0,8,18
00528,2024-08-26,Ahead of Pace,1,5,1,5,7
00528,2024-09-02,Very Behind Pace,0,2,0,12,22
00528,2024-09-09,On Pace,6,6,0,7,13
00528,2024-09-16,Behind Pace,3,2,1,8,19
00528,2024-09-23,On Pace,11,6,0,11,8
00528,2024-09-30,Behind Pace,7,0,2,13,2
00528,2024-10-07,Ahead of Pace,9,6,5,9,23
00528,2024-10-14,Ahead of Pace,9,1,3,15,12
00528,2024-10-21,On Pace,12,0,1,14,14
00528,2024-10-28,Behind Pace,3,4,5,7,21
00528,2024-11-04,Very Behind Pace,3,1,1,7,24
00528,2024-11-11,Very Behind Pace,10,5,3,11,4
00528,2024-11-18,On Pace,2,2,2,6,22
00528,2024-11-25,Ahead of Pace,8,0,0,12,24
00528,2024-12-02,On Pace,9,4,0,9,29
00528,2024-12-09,On Pace,1,1,1,14,25
00528,2024-12-16,On Pace,4,7,5,6,20
00528,2024-12-23,Behind Pace,9,6,4,11,25
00528,2024-12-30,Ahead of Pace,7,3,5,13,17
00528,2025-01-06,Behind Pace,1,0,0,12,0
00528,2025-01-13,On Pace,4,0,4,15,29
00528,2025-01-20,On Pace,6,5,0,12,15
00528,2025-01-27,Behind Pace,12,8,2,7,10
00528,2025-02-03,Very Behind Pace,8,2,2,6,21
00528,2025-02-10,Behind Pace,11,2,0,4,15
00528,2025-02-17,Ahead of Pace,1,7,0,4,30
00528,2025-02-24,Very Ahead of Pace,4,0,1,6,15
00528,2025-03-03,Ahead of Pace,2,4,2,8,20
00528,2025-03-10,Very Ahead of Pace,6,8,1,0,9
00528,2025-03-17,Very Behind Pace,3,5,3,4,16
00528,2025-03-24,On Pace,0,3,1,22,12
00528,2025-03-31,On Pace,6,0,1,3,20
00528,2025-04-07,On Pace,3,0,0,15,7
00528,2025-04-14,Very Behind Pace,3,10,2,3,8
00528,2025-04-21,On Pace,3,0,3,14,17
00528,2025-04-28,On Pace,7,5,0,12,9
00528,2025-05-05,Ahead of Pace,10,0,2,12,11
00528,2025-05-12,Behind Pace,9,6,0,6,18
00528,2025-05-19,On Pace,7,4,5,1,11
00528,2025-05-26,Very Behind Pace,8,6,2,16,17
00528,2025-06-02,Behind Pace,1,5,4,8,18
00528,2025-06-09,Behind Pace,6,3,4,4,18
00528,2025-06-16,Ahead of Pace,0,1,3,5,20
00528,2025-06-23,Behind Pace,7,8,1,9,32
00528,2025-06-30,Behind Pace,2,6,0,10,13
00528,2025-07-07,Behind Pace,5,0,2,18,0
00528,2025-07-14,Ahead of Pace,5,0,0,0,15
00528,2025-07-21,On Pace,2,2,1,13,7
00528,2025-07-28,On Pace,5,4,2,25,14
00528,2025-08-04,Ahead of Pace,0,2,0,3,21
00529,2024-08-05,Very Ahead of Pace,2,5,2,12,17
00529,2024-08-12,On Pace,0,0,4,10,7
00529,2024-08-19,On Pace,3,5,0,3,12
00529,2024-08-26,Ahead of Pace,7,5,3,9,9
00529,2024-09-02,Behind Pace,0,7,0,22,27
00529,2024-09-09,Behind Pace,4,1,2,6,6
00529,2024-09-16,Ahead of Pace,3,2,2,15,21
00529,2024-09-23,On Pace,12,0,1,6,11
00529,2024-09-30,Ahead of Pace,11,5,1,7,12
00529,2024-10-07,Behind Pace,4,0,2,9,18
00529,2024-10-14,Behind Pace,7,3,4,7,27
00529,2024-10-21,Behind Pace,3,6,4,14,15
00529,2024-10-28,Very Ahead of Pace,2,3,1,11,20
00529,2024-11-04,Behind Pace,1,4,0,5,7
00529,2024-11-11,On Pace,1,0,0,13,9
00529,2024-11-18,Very Ahead of Pace,3,0,1,13,22
00529,2024-11-25,Very Behind Pace,2,4,5,19,6
00529,2024-12-02,On Pace,6,1,4,6,9
00529,2024-12-09,Ahead of Pace,6,6,3,12,13
00529,2024-12-16,Behind Pace,7,0,0,10,2
00529,2024-12-23,Very Ahead of Pace,6,5,2,3,16
00529,2024-12-30,Very Ahead of Pace,7,6,0,11,18
00529,2025-01-06,On Pace,1,0,1,14,19
00529,2025-01-13,Behind Pace,6,6,2,16,4
00529,2025-01-20,On Pace,8,5,6,10,27
00529,2025-01-27,Very Ahead of Pace,7,6,2,6,18
00529,2025-02-03,On Pace,1,6,3,8,17
00529,2025-02-10,On Pace,0,0,2,10,16
00529,2025-02-17,On Pace,3,1,0,18,0
00529,2025-02-24,Behind Pace,14,9,2,3,18
00529,2025-03-03,Behind Pace,4,3,5,15,2
00529,2025-03-10,Ahead of Pace,0,3,0,3,18
00529,2025-03-17,On Pace,5,0,0,18,4
00529,2025-03-24,On Pace,1,6,3,15,21
00529,2025-03-31,Very Behind Pace,13,4,1,11,12
00529,2025-04-07,Ahead of Pace,1,2,2,9,19
00529,2025-04-14,On Pace,0,0,2,9,16
00529,2025-04-21,On Pace,7,1,0,5,10
00529,2025-04-28,On Pace,9,7,0,4,25
00529,2025-05-05,Ahead of Pace,10,1,2,20,23
00529,2025-05-12,On Pace,7,0,0,8,26
00529,2025-05-19,Ahead of Pace,3,3,0,7,17
00529,2025-05-26,Ahead of Pace,1,1,2,7,9
00529,2025-06-02,Very Ahead of Pace,6,6,0,12,22
00529,2025-06-09,Behind Pace,10,0,3,1,0
00529,2025-06-16,On Pace,3,0,5,7,8
00529,2025-06-23,Very Behind Pace,8,5,1,12,11
00529,2025-06-30,On Pace,8,3,0,9,19
00529,2025-07-07,On Pace,5,5,0,10,30
00529,2025-07-14,Ahead of Pace,4,10,1,6,20
00529,2025-07-21,Very Behind Pace,11,1,0,15,27
00529,2025-07-28,Very Behind Pace,6,2,4,8,1
00529,2025-08-04,Very Behind Pace,9,0,3,1,0
00530,2024-08-05,On Pace,2,3,0,1,19
00530,2024-08-12,On Pace,0,2,3,9,26
00530,2024-08-19,Behind Pace,6,3,1,16,11
00530,2024-08-26,Ahead of Pace,13,4,0,19,15
00530,2024-09-02,On Pace,8,1,0,9,23
00530,2024-09-09,On Pace,4,1,2,16,0
00530,2024-09-16,On Pace,4,2,4,7,5
00530,2024-09-23,On Pace,2,8,0,15,13
00530,2024-09-30,Very Behind Pace,1,2,0,8,26
00530,2024-10-07,Ahead of Pace,2,1,2,6,7
00530,2024-10-14,On Pace,0,0,0,20,6
00530,2024-10-21,Ahead of Pace,2,5,3,6,13
00530,2024-10-28,On Pace,5,2,1,12,9
00530,2024-11-04,Very Ahead of Pace,6,2,0,0,14
00530,2024-11-11,Very Ahead of Pace,5,1,3,13,1
00530,2024-11-18,Ahead of Pace,1,2,0,6,10
00530,2024-11-25,On Pace,0,3,4,9,14
00530,2024-12-02,Very Ahead of Pace,0,0,0,4,2
00530,2024-12-09,Ahead of Pace,9,5,5,10,9
00530,2024-12-16,Ahead of Pace,6,1,5,11,13
00530,2024-12-23,Behind Pace,2,0,4,17,25
00530,2024-12-30,Behind Pace,9,1,2,9,16
00530,2025-01-06,Behind Pace,2,3,3,14,13
00530,2025-01-13,On Pace,4,4,2,18,3
00530,2025-01-20,Ahead of Pace,3,1,0,8,8
00530,2025-01-27,Behind Pace,4,0,2,19,13
00530,2025-02-03,Very Ahead of Pace,3,2,0,15,3
00530,2025-02-10,Ahead of Pace,5,3,2,7,12
00530,2025-02-17,Ahead of Pace,3,0,2,8,9
00530,2025-02-24,Very Ahead of Pace,4,5,0,11,4
00530,2025-03-03,On Pace,5,6,0,2,28
00530,2025-03-10,Behind Pace,2,1,0,8,6
00530,2025-03-17,Very Behind Pace,9,0,2,9,10
00530,2025-03-24,On Pace,1,8,0,14,14
00530,2025-03-31,On Pace,4,4,0,9,10
00530,2025-04-07,Ahead of Pace,0,2,5,9,18
00530,2025-04-14,Ahead of Pace,0,0,1,10,12
00530,2025-04-21,On Pace,4,1,0,17,10
00530,2025-04-28,Very Behind Pace,4,5,3,17,11
00530,2025-05-05,Behind Pace,1,7,3,13,13
00530,2025-05-12,Behind Pace,8,3,0,6,11
00530,2025-05-19,Very Ahead of Pace,1,0,0,11,17
00530,2025-05-26,Behind Pace,3,4,1,0,21
00530,2025-06-02,Very Ahead of Pace,4,0,2,6,5
00530,2025-06-09,Very Ahead of Pace,9,2,1,9,25
00530,2025-06-16,On Pace,0,4,0,11,13
00530,2025-06-23,Ahead of Pace,0,0,5,12,14
00530,2025-06-30,On Pace,6,1,1,8,23
00530,2025-07-07,Ahead of Pace,9,3,3,17,12
00530,2025-07-14,Ahead of Pace,4,0,0,19,8
00530,2025-07-21,On Pace,5,0,1,13,13
00530,2025-07-28,Ahead of Pace,4,2,0,6,2
00530,2025-08-04,Behind Pace,7,2,2,8,8
00531,2024-08-05,Ahead of Pace,0,6,2,11,12
00531,2024-08-12,Behind Pace,0,0,0,9,14
00531,2024-08-19,Very Ahead of Pace,2,4,3,12,22
00531,2024-08-26,Behind Pace,4,6,2,14,10
00531,2024-09-02,On Pace,4,7,2,17,16
00531,2024-09-09,Behind Pace,0,7,2,14,24
00531,2024-09-16,Very Behind Pace,7,9,1,2,9
00531,2024-09-23,Ahead of Pace,0,4,0,14,12
00531,2024-09-30,Ahead of Pace,6,4,0,16,18
00531,2024-10-07,Behind Pace,4,0,3,8,14
00531,2024-10-14,Ahead of Pace,7,3,3,5,23
00531,2024-10-21,Ahead of Pace,1,1,3,19,20
00531,2024-10-28,Behind Pace,4,0,2,7,14
00531,2024-11-04,Behind Pace,5,0,0,8,16
00531,2024-11-11,Very Behind Pace,5,4,2,5,23
00531,2024-11-18,On Pace,5,6,1,4,15
00531,2024-11-25,Behind Pace,3,0,0,16,15
00531,2024-12-02,On Pace,1,1,0,11,18
00531,2024-12-09,Very Ahead of Pace,7,5,3,16,21
00531,2024-12-16,Ahead of Pace,3,6,1,14,17
00531,2024-12-23,On Pace,2,2,1,2,10
00531,2024-12-30,Very Behind Pace,0,4,2,7,11
00531,2025-01-06,Ahead of Pace,6,0,3,10,14
00531,2025-01-13,On Pace,4,2,3,5,27
00531,2025-01-20,Ahead of Pace,3,2,1,6,10
00531,2025-01-27,Ahead of Pace,0,2,1,16,18
00531,2025-02-03,Behind Pace,0,7,3,9,25
00531,2025-02-10,Ahead of Pace,9,2,6,6,24
00531,2025-02-17,Behind Pace,3,2,0,7,13
00531,2025-02-24,Ahead of Pace,2,0,2,15,0
00531,2025-03-03,Behind Pace,7,8,2,10,15
00531,2025-03-10,Very Behind Pace,9,0,2,5,24
00531,2025-03-17,Ahead of Pace,2,0,2,5,14
00531,2025-03-24,Very Behind Pace,3,0,4,13,17
00531,2025-03-31,On Pace,0,2,3,7,14
00531,2025-04-07,Very Ahead of Pace,0,3,2,10,21
00531,2025-04-14,Behind Pace,4,7,0,11,18
00531,2025-04-21,On Pace,9,0,0,2,10
00531,2025-04-28,Behind Pace,2,1,1,15,19
00531,2025-05-05,On Pace,9,2,0,12,11
00531,2025-05-12,On Pace,3,7,7,11,22
00531,2025-05-19,Very Behind Pace,12,5,3,15,8
00531,2025-05-26,Very Ahead of Pace,6,0,1,12,18
00531,2025-06-02,Behind Pace,15,1,4,11,16
00531,2025-06-09,Ahead of Pace,8,5,2,16,14
00531,2025-06-16,On Pace,1,4,5,4,23
00531,2025-06-23,Behind Pace,6,2,0,10,15
00531,2025-06-30,Ahead of Pace,3,1,1,5,24
00531,2025-07-07,Ahead of Pace,8,0,1,11,19
00531,2025-07-14,Ahead of Pace,2,1,3,9,7
00531,2025-07-21,On Pace,4,6,3,9,7
00531,2025-07-28,On Pace,6,1,3,15,16
00531,2025-08-04,On Pace,10,0,0,10,18
00532,2024-08-05,Very Ahead of Pace,4,2,3,7,10
00532,2024-08-12,Behind Pace,6,0,3,19,16
00532,2024-08-19,On Pace,0,4,3,0,11
00532,2024-08-26,Ahead of Pace,2,2,1,4,10
00532,2024-09-02,On Pace,8,1,0,12,2
00532,2024-09-09,On Pace,8,0,0,10,5
00532,2024-09-16,Behind Pace,1,3,1,10,21
00532,2024-09-23,Behind Pace,6,0,3,4,14
00532,2024-09-30,Very Behind Pace,1,1,0,12,18
00532,2024-10-07,On Pace,10,0,3,9,10
00532,2024-10-14,On Pace,6,4,6,10,16
00532,2024-10-21,Very Ahead of Pace,10,1,0,5,14
00532,2024-10-28,On Pace,6,7,0,6,16
00532,2024-11-04,Very Ahead of Pace,7,6,2,21,15
00532,2024-11-11,Behind Pace,2,0,3,9,32
00532,2024-11-18,Behind Pace,2,0,0,9,4
00532,2024-11-25,On Pace,2,0,0,16,6
